3.042800790279371064e-102,5.858701943920628885e-102,2.168364709084419895e-101,1.537221870218620630e-100,2.075507691135161491e-99,5.292073934091847683e-98,2.518378925715303907e-96,2.201599139378241506e-94,3.463741798351010824e-92,9.555652223553099882e-90,4.477188790383784270e-87,3.428769018687428709e-84,4.103738955951517009e-81,7.292266200329209307e-78,1.816822635571765134e-74,5.961683119206788667e-71,2.410107798921660216e-67,1.119580226772005789e-63,5.566215200925005037e-60,2.759285309331058409e-56,1.273076345255529509e-52,5.121226830263105737e-49,1.691180077840607342e-45,4.343850710968377907e-42,8.282482213259320110e-39,1.127761271916063079e-35,1.063630961946800345e-32,6.795191302452381584e-30,2.898788113416376246e-27,8.200102966686953479e-25,1.537801792836591185e-22,1.922607354116675650e-20,1.619444903074123911e-18,9.324914772021615939e-17,3.735881077507155440e-15,1.062325550060803565e-13,2.190449937900720727e-12,3.348661930366036685e-11,3.881790081195649703e-10,3.488852345891875655e-09,2.484481986238503264e-08,1.431293187772998476e-07,6.803519836656104222e-07,2.718325338482391715e-06,9.288083424328336300e-06
1.517605843595336066e-122,3.331249059245766090e-122,1.601894848337435438e-121,1.680370261694638977e-120,3.818861467117458971e-119,1.861311760359923666e-117,1.918312139785261963e-115,4.101965582875265922e-113,1.775511687317625860e-110,1.507927009222537408e-107,2.418333917168392799e-104,6.994688030634296563e-101,3.457570586924532635e-97,2.746719858879133964e-93,3.273872241822681179e-89,5.431674474188947219e-85,1.157846659502498028e-80,2.916870537683711920e-76,7.974613916384850437e-72,2.173396589444980482e-67,5.436591681860222947e-63,1.154128399330287290e-58,1.934341241225079625e-54,2.399158234665349937e-50,2.082160375474415746e-46,1.206995565368841841e-42,4.505346539529808112e-39,1.054296071204915937e-35,1.520282580073687087e-32,1.339637197748776099e-29,7.211255080467725506e-27,2.387275609954275644e-24,4.922013426564890047e-22,6.431336510214764390e-20,5.439580137865065467e-18,3.049995320760093135e-16,1.163171784878052832e-14,3.098621695432042540e-13,5.923438957734096168e-12,8.345432599151303281e-11,8.893605443966875130e-10,7.350123450747473604e-09,4.823660770227506376e-08,2.570251423810722607e-07,1.135208712874125930e-06
1.079935168694344643e-144,2.734894602152923872e-144,1.749844543559368888e-143,2.814536682591540384e-142,1.128847405802472663e-140,1.115538209927626486e-138,2.671155237739616007e-136,1.515449868473070449e-133,1.978582247234844437e-130,5.729907042164019920e-127,3.517672357281168144e-123,4.336028382942851752e-119,1.007053408961757846e-114,4.098076166230084321e-110,2.694166840236400530e-105,2.618758105752584415e-100,3.423760009519838085e-95,5.454645571938534096e-90,9.575151924889097380e-85,1.675166321135568000e-79,2.649199379273227950e-74,3.452417781593097617e-69,3.404069678236081779e-64,2.352514714766357109e-59,1.066573780782035479e-54,3.002695606681427362e-50,5.026851885750031284e-46,4.848538439671831677e-42,2.640010215268013223e-38,8.035049104757788832e-35,1.366425453721472903e-31,1.308653590881358095e-28,7.164268121475502199e-26,2.288562201615013287e-23,4.373652676427211113e-21,5.143438923539497818e-19,3.836597610842340940e-17,1.873198243403937636e-15,6.179925384427098862e-14,1.421772903540665598e-12,2.352073864675221894e-11,2.881637801047384890e-10,2.688641326507501450e-09,1.961233278931258898e-08,1.146143312364754319e-07
1.096451947470883657e-168,3.241916876828993073e-168,2.826368076211417289e-167,7.223411120718687388e-166,5.360784537406217287e-164,1.139257484600632224e-161,6.799244145137118695e-159,1.110163471707172971e-155,4.793328886874265419e-152,5.242785672329516365e-148,1.377916069539229210e-143,8.167883423575555367e-139,1.013967589727024615e-133,2.421918302138665150e-128,1.012513467819074874e-122,6.681190254889030304e-117,6.231509649670202788e-111,7.321555652160080352e-105,9.635361531231814696e-99,1.263436630545151748e-92,1.473052527558928346e-86,1.370823886043629690e-80,9.216921813393106168e-75,4.095389942040611228e-69,1.113244837526494513e-63,1.736337235803876107e-58,1.477388227698992282e-53,6.609162843642587196e-49,1.517960029919085738e-44,1.769388975919018531e-40,1.046226266992649386e-36,3.167065312869562558e-33,4.994054614259103527e-30,4.201741512047976843e-27,1.941913048039509507e-24,5.094726432506407304e-22,7.860325145485186104e-20,7.398043121975190067e-18,4.408186787604942397e-16,1.725149462317375285e-14,4.595736767860690689e-13,8.625075027268531313e-12,1.178153807131756680e-10,1.207709186701671560e-09,9.559072035296534141e-09
1.588308085037409060e-194,5.548696202769655476e-194,6.750279557532261607e-193,2.840607618255527079e-191,4.089905214676384271e-189,1.982583288612026129e-186,3.163761945923895873e-183,1.612605324134300328e-179,2.524485593100126483e-175,1.155111487252711425e-170,1.453511271508655250e-165,4.675419589636070758e-160,3.529277145938044820e-154,5.669604405853413096e-148,1.737763591684601406e-141,9.020053170533330330e-135,6.981052720772189539e-128,7.053873186369706247e-121,8.125997598584962476e-114,9.324500457281266959e-107,9.346251929535885044e-100,7.224854130119577201e-93,3.839683947887183667e-86,1.265749092880252252e-79,2.367628378602689445e-73,2.333855617779313625e-67,1.143730852281915439e-61,2.670357557391806223e-56,2.889937866554016665e-51,1.430512126649594725e-46,3.236904495860506759e-42,3.383759722109200368e-38,1.667197935015804630e-34,3.980164904805031387e-31,4.761259411557525190e-28,2.964155743491440195e-25,1.000291633669715932e-22,1.908832879279577898e-20,2.149830343722143811e-18,1.490865057998376197e-16,6.634228507135687861e-15,1.970902319142116971e-13,4.058673552312782595e-12,6.001709303671063627e-11,6.585763712675716486e-10
3.282714507641055646e-222,1.371222119379584587e-221,2.383848151169639087e-220,1.711644840500876668e-218,5.012910051652562099e-216,5.879130529804704513e-213,2.691092429363715005e-209,4.644778862284874847e-205,2.890421056796710856e-200,6.128200600718448461e-195,4.128975470246815286e-189,8.132523013932051211e-183,4.246563033668710824e-176,5.257264532984109594e-169,1.362053424758222755e-161,6.444083517303630131e-154,4.813780160872770888e-146,4.877972820272390178e-138,5.743434844400725103e-130,6.734017867019061730e-122,6.766629436531903975e-114,5.054353399125967845e-106,2.461088128041901795e-98,6.945274976427992570e-91,1.026028547145230440e-83,7.291737534139388280e-77,2.332296153529576790e-70,3.198009396040348358e-64,1.821755610407328303e-58,4.246129302735199063e-53,4.046678879460504158e-48,1.596070945227511327e-43,2.665467918405800076e-39,1.945261199822101813e-35,6.446448009723941993e-32,1.012964058696529610e-28,7.906870533876071109e-26,3.217635817533439903e-23,7.168294363403244432e-21,9.176246259313527095e-19,7.075494509652177913e-17,3.438318067872075890e-15,1.099206432866808041e-13,2.406949692274879264e-12,3.748091253896006742e-11
9.680208395065281309e-252,4.892743674053998532e-251,1.244798926243129171e-249,1.580336449748578153e-247,9.870936514791640862e-245,2.970755260440200782e-241,4.184418228911399977e-237,2.652758969792163851e-232,7.194520857477385267e-227,7.828693937581678057e-221,3.158598767500277380e-214,4.298566571292368189e-207,1.766361160490859204e-199,1.930993038448628871e-191,4.875410118691712243e-183,2.436183667760875025e-174,2.043098366833028285e-165,2.421243975372937099e-156,3.402146740545349889e-147,4.758822797280822491e-138,5.590143607294726556e-129,4.693439533393200764e-120,2.427062528315821696e-111,6.765824366006728550e-103,9.060004476806157603e-95,5.295478469748626217e-87,1.252778273507266085e-79,1.135213138096202778e-72,3.802464485409188658e-66,4.627307185762378565e-60,2.044241450260599122e-54,3.323648175699293125e-49,2.040855120755512818e-44,4.905235998452899772e-40,4.819763192943950158e-36,2.033292794847288618e-32,3.882169427943371817e-29,3.543429531944385632e-26,1.634161282582203273e-23,4.022600459501227289e-21,5.575120542865269184e-19,4.579369931664387291e-17,2.340385563308131360e-15,7.790019422964369937e-14,1.762088707337805794e-12
4.072766612418466259e-283,2.520721750361080105e-282,9.611332700784811244e-281,2.235727931516687782e-278,3.122616019751088728e-275,2.557954162325560361e-271,1.189387063982821789e-266,3.004182681380648383e-261,3.893096664546226548e-255,2.408202082592042284e-248,6.506911204984524752e-241,6.904236513365423509e-233,2.539870414395502520e-224,2.809411726221075427e-215,7.969695516056244362e-206,4.873665276419139818e-196,5.337402928150516521e-186,8.626312333742650291e-176,1.688965266514147102e-165,3.290799190562422352e-155,5.269740099084507917e-145,5.785034473167776274e-135,3.682619745341524970e-125,1.170149763634623149e-115,1.630123246473210856e-106,8.939156107768215629e-98,1.772537317416452200e-89,1.194434768083029577e-81,2.627929184253162474e-74,1.851385645673179204e-67,4.172825540089580029e-61,3.055540730631194244e-55,7.483474979376638203e-50,6.381856183457236830e-45,1.989928596495171039e-40,2.397279518427390205e-36,1.183957760992119451e-32,2.549345194276698378e-29,2.547073310886033108e-26,1.255925425697651545e-23,3.245508994629178326e-21,4.656334130128819738e-19,3.917496065665392291e-17,2.034649182703205232e-15,6.843196024712999518e-14
2.444823819469438812e-316,1.875103067275446370e-315,1.097316236261377332e-313,4.846428858363750283e-311,1.586976829787621826e-307,3.753105317840433527e-303,6.180064254227329064e-298,6.746067486243334504e-292,4.579742354160037149e-285,1.783790357411540763e-277,3.609803476895707926e-269,3.369778156646233397e-260,1.262506819069578826e-250,1.619063485720349722e-240,5.949573960179287345e-230,5.159387817328860398e-219,8.582392878286980792e-208,2.205968226065935338e-196,7.027077272047822813e-185,2.226792805683251195e-173,5.668538348149849441e-162,9.464763724248866875e-151,8.597157876815002361e-140,3.592953804327346131e-129,5.976343202997353466e-119,3.507558901224989951e-109,6.606131566092698719e-100,3.725073265331173344e-91,6.013614578899926827e-83,2.719561584528742996e-75,3.441857265721831076e-68,1.240141633071362637e-61,1.314155830352067243e-55,4.283899198495895448e-50,4.536865052502343438e-45,1.660161338988805748e-40,2.242796131525274658e-36,1.198260992887216684e-32,2.714284811332460307e-29,2.792774827475906388e-26,1.395861933158396037e-23,3.614608583832677515e-21,5.155166977509480886e-19,4.288644094541078231e-17,2.195350127922651994e-15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.171222632783988074e-316,3.181573550822499317e-308,5.392876781313548360e-299,4.997819976367270126e-289,2.169431923274944374e-278,3.695950710684261453e-267,2.028353142322727067e-255,2.890263599768401345e-243,8.494239115563791787e-231,4.049121190170038883e-218,2.450276382066123146e-205,1.474466183415295297e-192,6.957747151359082285e-180,2.055430060724748820e-167,3.087983985013068925e-155,1.958624903733810060e-143,4.464508757328358616e-132,3.199120214438727171e-121,6.485294578097676888e-111,3.443456142249570346e-101,4.556495680778796899e-92,1.466676549982389112e-83,1.147149644407093135e-75,2.222105509423651073e-68,1.105205000280626893e-61,1.483667546956313289e-55,5.711902767313195714e-50,6.752969448732285152e-45,2.638974866514551041e-40,3.679528157857429304e-36,1.977592610375630550e-32,4.423062792810163968e-29,4.435404183401447960e-26,2.142185839601161890e-23,5.333225094217365599e-21,7.295078092056860337e-19,5.817845826641443257e-17
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.252395872825658870e-319,1.288689948943351608e-307,3.341967853883227301e-295,3.158019693608709155e-282,8.567883193451976893e-269,5.174617611233590883e-255,5.334696867344709228e-241,7.160473677655387404e-227,9.553585680451148777e-213,9.745000282220445409e-199,5.924950579452640881e-185,1.706543209312706195e-171,1.895572352368246981e-158,6.795710808041306175e-146,6.782242024074123626e-134,1.677037808319595666e-122,9.434994417219917662e-112,1.143140934074363824e-101,2.904044343032962897e-92,1.544940947616899184e-83,1.757795074100416627e-75,4.451344798912818785e-68,2.651179147366080349e-61,3.971113740898317169e-55,1.613437481228575842e-49,1.928735063520073568e-44,7.381604487418353868e-40,9.851121773252448026e-36,4.989136699234398262e-32,1.041250040529605653e-28,9.692409234218058697e-26,4.337605993878221715e-23,1.001427133699603842e-20,1.273603439184852495e-18
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.245430730257065339e-310,1.344022146543845613e-295,1.940303786216832649e-280,5.044825706337375219e-265,1.753697832357179455e-249,6.057237028195341683e-234,1.557437869874237431e-218,2.267022664666837629e-203,1.451047573078822575e-188,3.257008664532833087e-174,2.107750299208696556e-160,3.342205450718795455e-147,1.142317045234063344e-134,7.662598913224457908e-123,9.496028964147566304e-112,2.111084336516802055e-101,8.407527250908947262e-92,6.138778853441844263e-83,8.586023053721796788e-75,2.444255927308647994e-67,1.524580718015011063e-60,2.264239519844712391e-54,8.755919572606273693e-49,9.674473615588698460e-44,3.355073103309976080e-39,4.008139394692780591e-35,1.805959273992483941e-31,3.347997084470783041e-28,2.773468873229476630e-25,1.109400185285452194e-22,2.303137352488698475e-20
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.976262583364986177e-323,4.478152602804316781e-307,3.424286035319059850e-290,3.599598910490582010e-273,3.758021959611570279e-256,2.840241480445653771e-239,1.151373138785787669e-222,1.898314328486297961e-206,9.935435693780550810e-191,1.332068291787750661e-175,3.828336807968951285e-161,2.049562271753723658e-147,1.844581694540792428e-134,2.611907097054043311e-122,5.634318172698765652e-111,1.848797195777196663e-100,9.464679498219044254e-91,7.931316565847712698e-82,1.162677860415968674e-73,3.232176700130612181e-66,1.866403149695584317e-59,2.469009822391851873e-53,8.283652072543443526e-48,7.812422643003860196e-43,2.293376433215628476e-38,2.314152445667551160e-34,8.829114103527973796e-31,1.394149994065240283e-27,9.918285015156493117e-25,3.440480139802738019e-22
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.668327721071885383e-316,6.192126102290269444e-298,2.281500865292913638e-279,5.910380783544663339e-261,7.761853222557130093e-243,3.820997142782878028e-225,5.380769327135327150e-208,1.715366333002768274e-191,1.019305273238809239e-175,9.686485575664012938e-161,1.316155035674741659e-146,2.378739372374176807e-133,5.520909112164116547e-121,1.642762779212926902e-109,6.442286192947675562e-99,3.508737983377537152e-89,2.853495896805543138e-80,3.783958317175433418e-72,9.036524261900318705e-65,4.324498369870597207e-58,4.633768004631602417e-52,1.243760945220989691e-46,9.345940002889943408e-42,2.190821876140717712e-37,1.777574934879222627e-33,5.509455957192110231e-30,7.155902336734299861e-27,4.245529592499094562e-24
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355372099630985925e-303,1.403431817734247403e-283,6.945505507198756268e-264,1.183334189486263834e-244,5.173581399235965585e-226,4.501013691579934092e-208,6.308346489125898617e-191,1.205874222395593942e-174,2.783579052744217660e-159,7.173142147558771723e-145,1.986155612564417856e-131,5.898275110827786378e-119,1.935906127337637613e-107,7.433768150794103795e-97,3.613268424863218034e-87,2.446268754415427122e-78,2.569864629928625580e-70,4.704793039564438449e-63,1.693419886481882451e-56,1.353803223914694822e-50,2.712599934682836780e-45,1.532333387332684280e-40,2.732231134791396019e-36,1.711673548803532013e-32,4.166502969831332724e-29,4.327711388076215882e-26
